Name,Code,Type,DrainArea,SubBasin,City,State,Responsib,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD,QScore,QLabel,IsStudy
SANTO ANTÔNIO DO IÇÁ,11500000,1,1130000.0,11,SANTO ANTÔNIO DO IÇ,AMAZONAS,ANA,-3.1017,-67.9356,1973-07-14,2019-11-30,47,2.7,34,27.7,0.9138,Excelente,0
COLOCAÇÃO CAXIAS NOVO,12100000,1,10700.0,12,JUTAÍ,AMAZONAS,ANA,-4.6514,-68.3244,1982-07-15,2016-09-27,35,20.6,14,60.0,0.7139,Moderada,0
CONCEIÇÃO (EX. ILHA DA NOVA SORTE),12150000,1,17600.0,12,JUTAÍ,AMAZONAS,ANA,-4.8967,-68.6633,1999-05-01,2019-12-31,21,11.2,10,52.4,0.6253,Moderada,0
TANIBUCA,12180000,1,12700.0,12,JUTAÍ,AMAZONAS,ANA,-4.745,-68.1353,2004-02-01,2019-10-31,16,29.2,1,93.8,0.4548,Limitada,0
BARREIRA ALTA,12200000,1,35500.0,12,JUTAÍ,AMAZONAS,ANA,-4.2211,-67.8925,1980-11-01,2008-09-20,29,18.1,13,55.2,0.5739,Moderada,0
BARREIRA ALTA NOVA (MAROÁ),12210000,1,36200.0,12,JUTAÍ,AMAZONAS,ANA,-4.5711,-68.0111,2019-07-01,2019-09-30,1,0.0,0,100.0,0.4425,Limitada,0
BARREIRA BRANCA,12230000,1,11047.0,12,JUTAÍ,AMAZONAS,ANA,-4.3256,-67.3444,1985-09-23,2001-10-31,17,39.7,7,58.8,0.2743,Limitada,0
PORTO SEGURO,12240000,1,64400.0,12,JUTAÍ,AMAZONAS,ANA,-3.3372,-67.4917,1997-05-16,2019-12-31,23,3.5,15,34.8,0.6965,Moderada,0
FOZ DO BREU,12360000,1,7690.0,12,MARECHAL THAUMATURG,ACRE,ANA,-9.4097,-72.7158,1982-06-20,2016-05-25,35,7.0,18,48.6,0.7955,Excelente,0
THAUMATURGO,12370000,1,16100.0,12,MARECHAL THAUMATURG,ACRE,ANA,-8.9458,-72.7847,1981-04-13,2016-05-22,36,10.3,20,44.4,0.7882,Excelente,0
PORTO WALTER,12390000,1,22200.0,12,PORTO WALTER,ACRE,ANA,-8.2672,-72.7411,1997-05-17,2016-05-26,20,20.7,6,70.0,0.5258,Moderada,0
SERRA DO MOA,12400000,1,1030.0,12,MÂNCIO LIMA,ACRE,ANA,-7.4483,-73.6644,1973-05-08,2016-05-13,44,8.2,25,43.2,0.8508,Excelente,0
BASE SÃO SALVADOR,12420000,1,5720.0,12,MÂNCIO LIMA,ACRE,ANA,-7.4125,-73.1914,2005-09-08,2015-09-30,11,64.6,0,100.0,0.2275,Limitada,0
CRUZEIRO DO SUL,12500000,1,37800.0,12,CRUZEIRO DO SUL,ACRE,ANA,-7.6333,-72.6603,1967-08-23,2016-05-17,50,7.9,39,22.0,0.8526,Excelente,0
SERINGAL BOM FUTURO,12510000,1,3400.0,12,TARAUACÁ,ACRE,ANA,-7.8492,-72.0547,1997-08-29,2016-05-09,20,15.7,10,50.0,0.5558,Moderada,0
IPIXUNA,12520000,1,56100.0,12,IPIXUNA,AMAZONAS,ANA,-7.0556,-71.6892,1981-10-10,2012-04-30,32,1.7,24,25.0,0.7498,Moderada,0
FAZENDA PARANACRE,12530000,1,2070.0,12,TARAUACÁ,ACRE,ANA,-7.9511,-71.4822,1996-06-16,2016-05-08,21,16.2,9,57.1,0.5653,Moderada,0
SERINGAL SANTO AMARO,12540000,1,7350.0,12,EIRUNEPÉ,AMAZONAS,ANA,-7.2667,-70.9833,1997-12-05,2015-08-31,19,6.5,10,47.4,0.5885,Moderada,0
EIRUNEPÉ - MONTANTE,12550000,1,77300.0,12,EIRUNEPÉ,AMAZONAS,ANA,-6.6844,-69.8811,1979-02-22,2015-08-28,37,9.9,21,43.2,0.7931,Excelente,0
SERINGAL SÃO LUIZ,12560000,1,5360.0,12,TARAUACÁ,ACRE,ANA,-8.6181,-71.5517,1997-02-14,2012-01-31,16,1.0,8,50.0,0.554,Moderada,0
TARAUACÁ - JUSANTE,12600001,1,15600.0,12,TARAUACÁ,ACRE,ANA,-8.1458,-70.7153,1981-04-24,2016-05-03,36,30.3,14,61.1,0.6682,Moderada,0
SERINGAL SANTA HELENA,12640000,1,12800.0,12,FEIJÓ,ACRE,ANA,-8.6858,-70.5511,1997-02-08,2012-04-30,16,3.3,9,43.8,0.5402,Moderada,0
FEIJÓ,12650000,1,17000.0,12,FEIJÓ,ACRE,ANA,-8.1636,-70.3564,1980-09-25,2016-05-04,37,13.7,20,45.9,0.7803,Excelente,0
ENVIRA,12680000,1,49700.0,12,ENVIRA,AMAZONAS,ANA,-7.4281,-70.0225,1978-01-20,2015-08-28,38,10.0,25,34.2,0.805,Excelente,0
SANTOS DUMONT,12700000,1,144000.0,12,ITAMARATI,AMAZONAS,ANA,-6.4403,-68.2461,1981-04-16,2019-11-30,39,7.1,26,33.3,0.8749,Excelente,0
GAVIÃO,12840000,1,164000.0,12,CARAUARI,AMAZONAS,ANA,-4.8392,-66.8506,1972-06-22,2017-05-31,46,7.2,31,32.6,0.8668,Excelente,0
VILA BITTENCOURT,12845000,1,206000.0,12,JAPURÁ,AMAZONAS,ANA,-1.3947,-69.4283,1980-01-26,2020-01-31,41,3.1,28,31.7,0.9214,Excelente,0
ACANAUI,12850000,1,249000.0,12,JAPURÁ,AMAZONAS,ANA,-1.8211,-66.6092,1973-07-08,2007-12-31,35,0.6,32,8.6,0.7439,Moderada,0
ABACATAL,12860000,1,,12,JAPURÁ,AMAZONAS,ANA,-1.6,-66.55,1973-07-04,1998-03-31,26,42.0,12,53.8,0.373,Limitada,0
BARREIRINHA,12870000,1,3880.0,12,FONTE BOA,AMAZONAS,ANA,-2.1003,-66.4169,1982-06-19,2013-04-30,32,2.5,25,21.9,0.755,Excelente,0
FAZENDA BOA ESPERANÇA,12875000,1,1720.0,12,TEFÉ,AMAZONAS,ANA,-5.2386,-67.2339,1982-06-18,1997-03-10,16,11.4,6,62.5,0.4316,Limitada,0
ESTIRÃO DA SANTA CRUZ,12880000,1,13700.0,12,TEFÉ,AMAZONAS,ANA,-4.2922,-65.2017,1981-02-10,2019-12-31,39,19.6,9,76.9,0.7999,Excelente,0
SERINGAL MOREIRA,13100000,1,8200.0,13,COARI,AMAZONAS,ANA,-5.1092,-63.9847,1980-12-01,2019-12-31,40,14.4,16,60.0,0.8436,Excelente,0
ITAPÉUA,13150000,1,1780000.0,13,COARI,AMAZONAS,ANA,-4.0578,-63.0278,1971-04-04,2017-12-31,47,3.8,36,23.4,0.8872,Excelente,0
COARI,13150003,1,1780000.0,13,COARI,AMAZONAS,ANA,-4.0856,-63.0833,2015-02-28,2018-11-30,4,13.6,0,100.0,0.3884,Limitada,0
SANTA ROSA DO PURUS,13170000,1,17400.0,13,SANTA ROSA DO PURUS,ACRE,ANA,-9.4311,-70.4933,1982-12-01,1988-07-31,7,0.0,5,28.6,0.3875,Limitada,0
FAZENDA JUSSARA,13175000,1,9200.0,13,MANOEL URBANO,ACRE,ANA,-9.35,-69.9167,1982-07-30,1989-02-14,8,8.1,4,50.0,0.3514,Limitada,0
MANOEL URBANO,13180000,1,32800.0,13,MANOEL URBANO,ACRE,ANA,-8.8886,-69.275,1981-10-01,2019-10-31,39,27.7,18,53.8,0.7513,Excelente,0
SERINGAL PROVIDÊNCIA,13200000,1,36400.0,13,BOCA DO ACRE,AMAZONAS,ANA,-8.9444,-68.6292,1975-05-07,1983-04-20,9,3.8,6,33.3,0.3897,Limitada,0
SERINGAL SÃO JOSÉ,13300000,1,11200.0,13,SENA MADUREIRA,ACRE,ANA,-9.3744,-68.7239,1981-09-24,2019-07-31,39,29.8,8,79.5,0.7387,Moderada,0
SENA MADUREIRA,13310000,1,18000.0,13,SENA MADUREIRA,ACRE,ANA,-9.0678,-68.6531,2007-05-01,2019-09-29,13,24.6,3,76.9,0.4449,Limitada,0
BOCA DO CAFEZAL,13400000,1,6440.0,13,SENA MADUREIRA,ACRE,ANA,-9.06028,-68.6533,1972-07-01,1975-01-08,4,0.0,2,50.0,0.35,Limitada,0
SERINGAL GUARANY,13405000,1,6110.0,13,SENA MADUREIRA,ACRE,ANA,-9.1103,-68.9933,1983-01-18,2012-10-31,30,12.9,12,60.0,0.6576,Moderada,0
SERINGAL DA CARIDADE,13410000,1,63100.0,13,BOCA DO ACRE,AMAZONAS,ANA,-9.0439,-68.5772,1967-08-01,2019-09-30,53,5.2,43,18.9,0.8988,Excelente,0
ALDEIA DOS PATOS,13439000,1,2100.0,13,ASSIS BRASIL,ACRE,ANA,-10.9261,-69.9233,2018-03-03,2019-10-31,2,39.5,0,100.0,0.218,Limitada,0
ASSIS BRASIL,13450000,1,3760.0,13,ASSIS BRASIL,ACRE,ANA,-10.9436,-69.5656,1983-01-01,2019-09-30,37,18.6,17,54.1,0.7809,Excelente,0
BRASILÉIA,13470000,1,7020.0,13,BRASILÉIA,ACRE,ANA,-11.0178,-68.745,1982-07-22,2019-09-30,38,7.7,25,34.2,0.8588,Excelente,0
EPITACIOLÂNDIA (Colônia São Bento),13490000,1,8280.0,13,EPITACIOLÂNDIA,ACRE,ANA,-10.8956,-68.6081,2015-10-25,2017-10-31,3,43.6,0,100.0,0.1859,Limitada,0
COLÔNIA DOLORES (XAPURI),13540000,1,3730.0,13,XAPURI,ACRE,ANA,-10.5606,-68.7047,2015-06-27,2019-10-31,5,16.6,0,100.0,0.3929,Limitada,0
XAPURI,13550000,1,8270.0,13,XAPURI,ACRE,ANA,-10.6511,-68.5075,1967-09-01,2019-09-30,53,9.9,30,43.4,0.8706,Excelente,0
FAZENDA PERSEVERANÇA,13560000,1,13100.0,13,XAPURI,ACRE,ANA,-10.6383,-68.4253,1996-10-13,1997-01-19,2,0.0,0,100.0,0.325,Limitada,0
CAPIXABA (Colocação São José),13568000,1,15000.0,13,CAPIXABA,ACRE,ANA,-10.3886,-67.9353,2015-06-23,2019-10-31,5,43.2,0,100.0,0.2333,Limitada,0
ESPALHA (Seringal Belo Horizonte),13572000,1,3210.0,13,RIO BRANCO,ACRE,ANA,-10.005,-68.5294,2015-06-17,2019-10-31,5,0.3,2,60.0,0.4907,Limitada,0
RIO ROLA (Ramal do Barro Alto),13578000,1,6520.0,13,RIO BRANCO,ACRE,ANA,-10.0567,-67.9639,2015-06-13,2019-07-31,5,7.1,0,100.0,0.4499,Limitada,0
FAZENDA SANTO AFONSO,13580000,1,6330.0,13,RIO BRANCO,ACRE,ANA,-10.0908,-67.9006,1998-06-01,2010-05-18,13,8.8,4,69.2,0.4497,Limitada,0
RIO BRANCO,13600002,1,23500.0,13,RIO BRANCO,ACRE,ANA,-9.975,-67.8008,1967-08-08,2019-09-30,53,3.9,40,24.5,0.9066,Excelente,0
FLORIANO PEIXOTO,13650000,1,34400.0,13,BOCA DO ACRE,AMAZONAS,ANA,-9.0667,-67.3969,1967-07-25,2015-12-11,49,14.9,24,51.0,0.8006,Excelente,0
VALPARAÍSO - MONTANTE,13710000,1,105000.0,13,BOCA DO ACRE,AMAZONAS,ANA,-8.6506,-67.3681,1975-02-28,1986-12-31,12,0.0,11,8.3,0.45,Limitada,0
VALPARAÍSO - MONTANTE,13710001,1,105000.0,13,BOCA DO ACRE,AMAZONAS,ANA,-8.6533,-67.375,1975-02-26,2016-05-31,42,5.3,28,33.3,0.8682,Excelente,0
SERINGAL SÃO PEDRO,13730000,1,23200.0,13,PAUINI,AMAZONAS,ANA,-7.5167,-67.6,1980-09-01,1984-05-31,5,0.0,3,40.0,0.3625,Limitada,0
FAZENDA BORANGABA,13740000,1,23300.0,13,PAUINI,AMAZONAS,ANA,-7.54,-67.4778,1984-12-12,2016-05-31,33,25.0,11,66.7,0.6625,Moderada,0
SERINGAL FORTALEZA,13750000,1,154000.0,13,PAUINI,AMAZONAS,ANA,-7.7156,-66.9997,1967-07-15,2016-05-26,50,0.5,45,10.0,0.897,Excelente,0
CACHOEIRA FORTALEZA,13840000,1,9710.0,13,LÁBREA,AMAZONAS,ANA,-8.8611,-66.1833,1978-01-01,1982-07-31,5,18.7,2,60.0,0.2503,Limitada,0
CACHOEIRA FORTALEZA - JUSANTE,13840001,1,9750.0,13,LÁBREA,AMAZONAS,ANA,-8.8194,-66.1139,1984-08-27,1996-02-29,13,22.5,4,69.2,0.3275,Limitada,0
CACHOEIRA DO MEIO,13845000,1,5580.0,13,LÁBREA,AMAZONAS,ANA,-8.8,-66.1333,1980-07-24,1987-05-31,8,0.0,6,25.0,0.4,Limitada,0
GAIVOTÃO,13848000,1,16700.0,13,LÁBREA,AMAZONAS,ANA,-8.7833,-65.9167,1980-07-26,1987-08-29,8,0.0,6,25.0,0.4,Limitada,0
JURENÉ,13849000,1,17300.0,13,LÁBREA,AMAZONAS,ANA,-8.7675,-65.8844,1991-10-10,2013-03-31,23,37.7,7,69.6,0.4313,Limitada,0
SÃO GREGÓRIO,13850000,1,41500.0,13,LÁBREA,AMAZONAS,ANA,-7.5517,-64.93,1967-06-27,1974-12-26,8,0.0,6,25.0,0.4,Limitada,0
LÁBREA,13870000,1,226000.0,13,LÁBREA,AMAZONAS,ANA,-7.2581,-64.7975,1931-11-11,2016-06-30,86,6.3,63,26.7,0.8622,Excelente,0
CANUTAMA,13880000,1,236000.0,13,CANUTAMA,AMAZONAS,ANA,-6.5389,-64.3858,1973-01-01,2016-06-24,44,0.1,41,6.8,0.8994,Excelente,0
CRISTO,13885000,1,7030.0,13,LÁBREA,AMAZONAS,ANA,-7.4644,-64.2433,1975-07-04,2016-06-30,42,32.9,22,47.6,0.7026,Moderada,0
FAZENDA BOA VISTA,13885500,1,18600.0,13,TAPAUÁ,AMAZONAS,ANA,-6.4667,-65.9167,1982-09-01,1983-06-30,2,56.8,0,100.0,0.025,Limitada,0
BACABA,13886000,1,37800.0,13,TAPAUÁ,AMAZONAS,ANA,-6.3192,-64.8861,1979-12-12,2016-06-27,38,24.6,19,50.0,0.7274,Moderada,0
CASTANHAL PATÚ,13900000,1,315000.0,13,TAPAUÁ,AMAZONAS,ANA,-5.6667,-64.3333,1972-06-10,1975-09-19,4,0.0,2,50.0,0.35,Limitada,0
BEABÁ (CARIUACANGA),13950000,1,355000.0,13,TAPAUÁ,AMAZONAS,ANA,-4.8592,-62.8686,1972-01-01,1975-12-31,4,0.0,4,0.0,0.35,Limitada,0
ARUMÃ - JUSANTE,13962000,1,366000.0,13,BERURI,AMAZONAS,ANA,-4.7286,-62.1453,2007-05-01,2016-04-30,10,5.4,5,50.0,0.4926,Limitada,0
BERURI,13990000,1,378000.0,13,BERURI,AMAZONAS,ANA,-3.8989,-61.3742,2015-01-01,2018-05-31,4,8.4,0,100.0,0.4196,Limitada,0
MANACAPURU,14100000,1,2200000.0,14,MANACAPURU,AMAZONAS,ANA,-3.3106,-60.6094,1972-01-02,2018-05-31,47,0.3,44,6.4,0.9182,Excelente,0
CUCUÍ,14110000,1,74300.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,1.2153,-66.8525,1980-07-22,2019-04-30,40,0.2,37,7.5,0.9288,Excelente,0
SÃO JOAQUIM,14215000,1,3330.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,1.7164,-69.3844,2009-09-06,2018-04-30,10,32.8,5,50.0,0.3482,Limitada,0
LOURO POÇO,14220000,1,4600.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,1.3392,-68.6858,1982-08-01,2008-10-31,27,2.0,17,37.0,0.6455,Moderada,0
MISSÃO IÇANA,14230000,1,23600.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,1.0744,-67.5947,1980-07-16,2019-06-30,40,0.0,38,5.0,0.93,Excelente,0
SÃO FELIPE,14250000,1,124000.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,0.3717,-67.3128,1977-12-08,2018-06-30,42,0.0,40,4.8,0.92,Excelente,0
UARAÇU,14260000,1,40200.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,0.4769,-69.1281,1977-12-02,2018-06-30,42,0.2,38,9.5,0.9188,Excelente,0
TARAQUÁ,14280001,1,44300.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,0.1303,-68.5386,1977-05-22,2019-04-30,43,0.1,40,7.0,0.9294,Excelente,0
PARI CACHOEIRA,14300000,1,1970.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,0.2494,-69.785,1980-07-07,2019-04-30,40,1.3,34,15.0,0.9222,Excelente,0
CUNURI,14310000,1,4250.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,0.2094,-69.3781,1982-08-14,2019-04-30,38,0.5,34,10.5,0.902,Excelente,0
TUMBIRA,14325000,1,10800.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,-0.3444,-67.5358,1999-12-26,2019-06-30,21,0.0,19,9.5,0.6925,Moderada,0
CURICURIARI,14330000,1,194000.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,-0.2006,-66.8022,1977-11-27,2019-04-30,43,0.3,39,9.3,0.9282,Excelente,0
JUSANTE DA CACHOEIRA DO CAJU,14350000,1,13100.0,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,-0.2461,-67.0092,1982-06-01,2019-04-29,38,0.3,34,10.5,0.9032,Excelente,0
MISSÃO MATURACÁ,14380000,1,886.0,14,SANTA IZABEL DO RIO,AMAZONAS,ANA,0.6194,-66.135,1999-12-08,2018-10-31,20,17.9,7,65.0,0.5626,Moderada,0
SERRINHA,14420000,1,293000.0,14,SANTA IZABEL DO RIO,AMAZONAS,ANA,-0.4819,-64.8289,1977-08-10,2018-03-31,42,0.3,39,7.1,0.9182,Excelente,0
CACHOEIRA ALIANÇA,14425000,1,5670.0,14,BARCELOS,AMAZONAS,ANA,-0.816667,-64.1667,1982-06-02,1987-07-28,6,9.3,3,50.0,0.3192,Limitada,0
VILA CONCEIÇÃO - MONTANTE,14428000,1,6590.0,14,BARCELOS,AMAZONAS,ANA,0.2275,-63.9883,2000-09-22,2019-04-30,20,0.9,16,20.0,0.6746,Moderada,0
VILA CONCEIÇÃO,14430000,1,6800.0,14,BARCELOS,AMAZONAS,ANA,0.13,-63.9606,1981-03-28,2000-09-20,20,1.8,17,15.0,0.5392,Moderada,0
POSTO AJURICABA,14440000,1,16900.0,14,BARCELOS,AMAZONAS,ANA,0.8842,-62.6219,1982-05-28,2018-04-30,37,2.1,32,13.5,0.8699,Excelente,0
JALAUACA,14450000,1,22700.0,14,BARCELOS,AMAZONAS,ANA,-0.3011,-62.7622,1980-08-23,1996-10-31,17,0.0,15,11.8,0.5125,Moderada,0
MISSÃO AUARI,14485000,1,710.0,14,BOA VISTA,RORAIMA,ANA,3.9833,-64.4667,1984-05-06,1996-12-31,13,13.1,8,38.5,0.3839,Limitada,0
MISSÃO AUARIS - JUSANTE,14485010,1,621.0,14,BOA VISTA,RORAIMA,ANA,4.0031,-64.4431,1995-04-13,2018-06-30,24,0.4,21,12.5,0.7176,Moderada,0
UAICÁS,14488000,1,16100.0,14,ALTO ALEGRE,RORAIMA,ANA,3.5497,-63.1692,1984-05-03,2018-04-30,35,0.0,32,8.6,0.8575,Excelente,0
MARACÁ,14489000,1,26700.0,14,ALTO ALEGRE,RORAIMA,ANA,3.3528,-61.4222,2005-11-12,2019-01-31,15,0.0,13,13.3,0.6175,Moderada,0
FAZENDA CAJUPIRANGA,14495000,1,36900.0,14,ALTO ALEGRE,RORAIMA,ANA,3.4381,-61.0367,1979-08-09,2018-05-31,40,0.9,37,7.5,0.9146,Excelente,0
MOCIDADE,14500000,1,43900.0,14,BOA VISTA,RORAIMA,ANA,3.4644,-60.9097,1975-10-01,2018-07-30,44,61.3,10,77.3,0.62,Moderada,0
FAZENDA PASSARÃO,14515000,1,50200.0,14,BOA VISTA,RORAIMA,ANA,3.2078,-60.5711,1977-05-01,2019-04-30,43,1.2,39,9.3,0.9228,Excelente,0
BONFIM,14526000,1,9860.0,14,BONFIM,RORAIMA,ANA,3.3811,-59.8111,1984-07-06,2019-02-28,36,0.5,31,13.9,0.877,Excelente,0
FAZENDA NOVO DESTINO,14526500,1,9870.0,14,NORMÂNDIA,RORAIMA,ANA,3.8547,-59.6875,2006-12-14,2018-06-30,13,0.0,10,23.1,0.5825,Moderada,0
PONTE DO TACUTU,14527000,1,24300.0,14,NORMÂNDIA,RORAIMA,ANA,3.5675,-59.8883,2005-11-18,2018-02-28,14,0.3,9,35.7,0.5932,Moderada,0
VILA SURUMU,14530000,1,2280.0,14,PACARAIMA,RORAIMA,ANA,4.1961,-60.7939,1984-01-24,2019-04-30,36,10.4,25,30.6,0.8176,Excelente,0
FAZENDA BANDEIRA BRANCA,14540000,1,3210.0,14,UIRAMUTA,RORAIMA,ANA,4.6306,-60.4706,1970-10-01,2019-04-30,50,26.4,28,44.0,0.7716,Excelente,0
MALOCA DO CONTÃO,14550000,1,5780.0,14,PACARAIMA,RORAIMA,ANA,4.1675,-60.5289,1975-09-04,2018-07-31,44,1.2,38,13.6,0.9128,Excelente,0
FAZENDA PARAÍSO,14558000,1,40600.0,14,BONFIM,RORAIMA,ANA,3.3178,-60.3447,2012-11-14,2019-03-31,8,5.4,3,62.5,0.4976,Limitada,0
MALOCA AILAN,14560000,1,1090.0,14,BOA VISTA,RORAIMA,ANA,4.63333,-60.1833,1977-04-16,1986-08-31,10,5.8,5,50.0,0.3902,Limitada,0
SÍTIO JARAGUÁ,14570000,1,2940.0,14,BOA VISTA,RORAIMA,ANA,2.8569,-60.7317,2005-10-01,2008-11-30,4,42.5,0,100.0,0.115,Limitada,0
BOA VISTA,14620000,1,97200.0,14,BOA VISTA,RORAIMA,ANA,2.8267,-60.6561,2015-01-01,2018-03-31,4,0.1,2,50.0,0.4694,Limitada,0
POSTO FUNAI,14650000,1,9210.0,14,ALTO ALEGRE,RORAIMA,ANA,2.7317,-62.0172,1984-04-29,2018-04-30,35,30.3,20,42.9,0.6757,Moderada,0
FAZENDA SANTO AMARO,14680000,1,213.0,14,BOA VISTA,RORAIMA,ANA,2.88333,-61.3333,1971-01-01,1973-12-31,3,2.8,2,33.3,0.3207,Limitada,0
FÉ E ESPERANÇA,14680001,1,12200.0,14,MUCAJAÍ,RORAIMA,ANA,2.8708,-61.4406,1973-12-07,2019-04-30,47,1.7,41,12.8,0.9198,Excelente,0
MUCAJAÍ,14690000,1,19800.0,14,MUCAJAÍ,RORAIMA,ANA,2.4714,-60.9178,1995-03-27,2018-05-30,24,0.5,20,16.7,0.717,Moderada,0
CARACARAÍ,14710000,1,126000.0,14,CARACARAÍ,RORAIMA,ANA,1.8214,-61.1236,1967-01-01,2018-05-31,52,1.0,49,5.8,0.914,Excelente,0
FAZENDA ANAUÁ,14740000,1,5900.0,14,CARACARAÍ,RORAIMA,ANA,1.1292,-60.2236,2005-09-23,2018-06-30,14,0.5,12,14.3,0.592,Moderada,0
MISSÃO CATRIMANI,14750000,1,6180.0,14,CARACARAÍ,RORAIMA,ANA,1.75,-62.2833,1984-06-12,2018-06-30,35,19.5,24,31.4,0.7405,Moderada,0
FAZENDA SÃO JOSÉ,14845000,1,5680.0,14,RORAINÓPOLIS,RORAIMA,ANA,0.5178,-60.4661,1983-02-07,2019-04-30,37,13.4,21,43.2,0.8121,Excelente,0
BASE ALALAÚ,14850000,1,7080.0,14,RORAINÓPOLIS,RORAIMA,ANA,-0.8586,-60.52,1977-06-02,2017-10-31,41,17.3,24,41.5,0.8062,Excelente,0
MANAUS 2000,14980000,1,19.7,14,MANAUS,AMAZONAS,ANA,-3.115,-59.9711,2000-11-01,2014-02-25,15,0.0,13,13.3,0.5675,Moderada,0
JATUARANA,15030000,1,2930000.0,15,MANAUS,AMAZONAS,ANA,-3.0633,-59.6478,1977-08-26,2015-01-31,39,0.5,35,10.3,0.8745,Excelente,0
CAREIRO,15040000,1,2850000.0,15,CAREIRO DA VÁRZEA,AMAZONAS,ANA,-3.1961,-59.8336,1977-08-29,2017-11-30,41,3.5,37,9.8,0.889,Excelente,0
RIO PRETO DA EVA,15042000,1,976.0,15,RIO PRETO DA EVA,AMAZONAS,ANA,-2.6989,-59.7036,1994-02-14,2017-10-31,24,3.0,19,20.8,0.692,Moderada,0
PONTES E LACERDA,15050000,1,2990.0,15,PONTES E LACERDA,MATO GROSSO,ANA,-15.2153,-59.3539,1971-06-26,2019-09-30,49,4.2,42,14.3,0.9048,Excelente,0
MATO GROSSO,15120001,1,22500.0,15,VILA BELA DA SANTÍS,MATO GROSSO,ANA,-15.0092,-59.9581,1976-06-30,2019-09-30,44,0.1,41,6.8,0.9294,Excelente,0
CABIXI,15124009,1,3600.0,15,CABIXI,RONDÔNIA,ANA,-13.5125,-60.53,1988-03-23,2019-11-30,32,6.3,24,25.0,0.7922,Excelente,0
PIMENTEIRAS,15130000,1,54400.0,15,PIMENTEIRAS DO OEST,RONDÔNIA,ANA,-13.4858,-61.05,1983-03-22,2019-10-31,37,3.3,30,18.9,0.8727,Excelente,0
CORUMBIARA,15135000,1,265.0,15,CORUMBIARA,RONDÔNIA,ANA,-12.9517,-60.8203,2011-11-24,2014-12-31,4,61.2,0,100.0,0.13,Limitada,0
PEDRAS NEGRAS,15150000,1,110000.0,15,COSTA MARQUES,RONDÔNIA,ANA,-12.8514,-62.8992,1980-12-15,2019-10-31,40,0.0,37,7.5,0.93,Excelente,0
CACHOEIRA DO CACHIMBO,15170000,1,1420.0,15,ALTA FLORESTA D'OES,RONDÔNIA,ANA,-11.9306,-62.1528,1985-06-22,2018-11-30,34,19.9,18,47.1,0.7256,Moderada,0
SÃO MIGUEL DO GUAPORÉ,15180000,1,2060.0,15,SÃO MIGUEL DO GUAPO,RONDÔNIA,ANA,-11.7331,-62.8081,2010-04-15,2019-03-08,10,10.4,4,60.0,0.4926,Limitada,0
SÃO FRANCISCO DO GUAPORÉ,15190000,1,1520.0,15,SÃO FRANCISCO DO GU,RONDÔNIA,ANA,-11.9664,-63.2722,2010-04-18,2019-04-05,10,4.2,6,40.0,0.5298,Moderada,0
PRINCIPE DA BEIRA,15200000,1,341000.0,15,COSTA MARQUES,RONDÔNIA,ANA,-12.4267,-64.4253,1983-04-21,2019-10-31,37,0.0,35,5.4,0.8925,Excelente,0
SERINGAL SÃO LUIZ,15245000,1,1050.0,15,GUAJARÁ-MIRIM,RONDÔNIA,ANA,-11.0667,-64.0833,1973-04-25,1988-04-30,16,0.9,13,18.8,0.4946,Limitada,0
BOA VISTA DO PACAÁS,15246000,1,5480.0,15,GUAJARÁ-MIRIM,RONDÔNIA,ANA,-11.2117,-64.9061,1983-04-04,2005-01-31,23,28.9,12,47.8,0.4141,Limitada,0
BOCA DO POMPEU - JUSANTE,15248010,1,4390.0,15,GUAJARÁ-MIRIM,RONDÔNIA,ANA,-10.9175,-65.0433,1982-07-15,2019-10-31,38,15.3,25,34.2,0.8132,Excelente,0
GUAJARÁ-MIRIM,15250000,1,609000.0,15,GUAJARÁ-MIRIM,RONDÔNIA,ANA,-10.7925,-65.3478,1970-08-08,2019-10-31,50,0.5,47,6.0,0.927,Excelente,0
ABUNÃ,15320002,1,921000.0,15,PORTO VELHO,RONDÔNIA,ANA,-9.7053,-65.3667,1976-02-17,2019-10-31,44,7.1,36,18.2,0.8874,Excelente,0
COLOCAÇÃO CAJUEIRO,15323000,1,8880.0,15,PLÁCIDO DE CASTRO,ACRE,ANA,-10.2947,-67.1333,1982-08-01,1991-01-31,10,9.1,5,50.0,0.3704,Limitada,0
PLÁCIDO DE CASTRO,15324000,1,7740.0,15,PLÁCIDO DE CASTRO,ACRE,ANA,-10.3378,-67.1831,1993-01-01,2019-10-31,27,4.2,23,14.8,0.7423,Moderada,0
