timestamp,Q_obs_1h,Q_pred_Base_1h,Q_pred_Base_Fixed_1h,Q_pred_Manning_1h,Q_obs_6h,Q_pred_Base_6h,Q_pred_Base_Fixed_6h,Q_pred_Manning_6h,Q_obs_24h,Q_pred_Base_24h,Q_pred_Base_Fixed_24h,Q_pred_Manning_24h,P_mean
2025-11-10 22:00:00,34.820,38.993,29.749,34.567,33.780,38.245,29.831,34.497,29.567,39.216,29.762,35.871,0.011
2025-11-10 23:00:00,34.645,38.839,29.529,34.495,33.090,38.093,29.610,34.429,29.730,39.062,29.555,35.801,0.009
2025-11-11 00:00:00,34.645,38.668,29.333,34.134,33.435,37.925,29.407,34.078,29.895,38.886,29.354,35.444,0.028
2025-11-11 01:00:00,33.952,38.470,29.327,33.996,33.263,37.731,29.399,33.960,30.225,38.688,29.353,35.320,0.032
2025-11-11 02:00:00,33.952,38.223,29.148,33.827,33.090,37.484,29.220,33.817,30.390,38.445,29.180,35.171,0.027
2025-11-11 03:00:00,33.780,39.154,29.932,34.024,32.572,38.437,29.987,33.805,30.390,39.549,29.773,35.496,0.006
2025-11-11 04:00:00,33.090,39.652,28.139,37.194,32.232,38.967,28.175,37.249,30.555,40.211,28.122,39.316,0.000
2025-11-11 05:00:00,33.435,38.516,26.645,34.635,32.065,37.927,26.699,34.745,30.885,38.987,26.749,36.516,0.000
2025-11-11 06:00:00,33.263,38.060,26.279,33.540,31.897,37.487,26.366,33.659,31.050,38.500,26.378,35.253,0.016
2025-11-11 07:00:00,33.090,38.182,26.457,33.656,31.897,37.594,26.570,33.724,31.390,38.591,26.553,35.343,0.016
2025-11-11 08:00:00,32.572,38.012,26.510,33.566,31.560,37.412,26.638,33.626,31.390,38.409,26.591,35.240,0.015
2025-11-11 09:00:00,32.232,41.565,30.470,40.260,31.050,40.914,30.445,40.071,31.897,42.305,30.124,42.429,0.000
2025-11-11 10:00:00,32.065,44.185,30.568,44.200,30.390,43.628,30.546,44.738,32.400,45.157,30.265,47.216,0.000
2025-11-11 11:00:00,31.897,41.293,28.586,42.894,29.567,40.868,28.686,43.511,33.435,42.150,28.512,45.872,0.000
2025-11-11 12:00:00,31.897,39.910,28.316,41.137,29.243,39.540,28.464,41.639,33.952,40.672,28.368,43.634,0.000
2025-11-11 13:00:00,31.560,39.391,28.290,41.016,29.080,38.992,28.462,41.436,33.952,40.112,28.392,43.425,0.000
2025-11-11 14:00:00,31.050,39.277,28.884,41.592,29.080,38.874,29.055,41.909,34.820,40.011,28.949,43.963,0.000
2025-11-11 15:00:00,30.390,38.602,28.525,41.123,29.243,38.187,28.683,41.315,34.645,39.359,28.555,43.457,0.000
2025-11-11 16:00:00,29.567,39.848,29.333,42.698,29.567,39.454,29.327,42.582,34.820,40.809,29.201,45.041,0.000
2025-11-11 17:00:00,29.243,40.165,28.691,42.754,29.730,39.779,28.678,42.730,34.995,41.233,28.464,45.238,0.000
2025-11-11 18:00:00,29.080,40.616,29.460,41.588,29.895,40.306,29.439,41.755,34.470,41.765,29.255,44.186,0.000
2025-11-11 19:00:00,29.080,40.932,29.385,40.326,30.225,40.622,29.376,40.682,34.470,42.114,29.161,42.990,0.000
2025-11-11 20:00:00,29.243,40.478,28.621,36.571,30.390,40.251,28.785,36.808,34.470,41.475,28.716,38.753,0.000
2025-11-11 21:00:00,29.567,41.143,28.697,36.984,30.390,40.890,28.875,37.248,34.470,42.083,28.784,39.088,0.000
2025-11-11 22:00:00,29.730,41.664,28.634,36.924,30.555,41.364,28.817,37.202,34.645,42.565,28.713,39.026,0.000
2025-11-11 23:00:00,29.895,42.054,28.762,36.818,30.885,41.701,28.945,37.044,35.170,42.856,28.880,38.820,0.000
2025-11-12 00:00:00,30.225,42.620,28.714,36.686,31.050,42.195,28.883,36.876,35.170,43.366,28.805,38.687,0.000
2025-11-12 01:00:00,30.390,42.919,29.072,36.398,31.390,42.416,29.235,36.590,35.170,43.542,29.152,38.329,0.000
2025-11-12 02:00:00,30.390,43.515,29.686,36.341,31.390,42.934,29.836,36.538,35.525,44.037,29.724,38.251,0.002
2025-11-12 03:00:00,30.555,43.497,30.051,35.729,31.897,42.852,30.205,35.932,35.880,43.957,30.051,37.647,0.000
2025-11-12 04:00:00,30.885,43.451,30.272,35.074,32.400,42.752,30.446,35.375,35.880,43.905,30.251,37.098,0.000
2025-11-12 05:00:00,31.050,43.169,29.408,34.853,33.435,42.456,29.594,35.250,35.880,43.652,29.425,36.935,0.000
2025-11-12 06:00:00,31.390,42.925,28.956,34.923,33.952,42.232,29.142,35.304,36.412,43.396,29.041,36.979,0.000
2025-11-12 07:00:00,31.390,42.732,28.692,34.988,33.952,42.058,28.879,35.372,36.590,43.180,28.793,36.992,0.000
2025-11-12 08:00:00,31.897,42.807,29.235,35.298,34.820,42.151,29.414,35.599,36.590,43.215,29.332,37.224,0.000
2025-11-12 09:00:00,32.400,42.297,29.900,35.341,34.645,41.646,30.063,35.591,37.310,42.698,29.925,37.253,0.000
2025-11-12 10:00:00,33.435,41.574,30.615,34.954,34.820,40.919,30.769,35.174,36.950,41.949,30.594,36.836,0.000
2025-11-12 11:00:00,33.952,41.457,31.377,34.577,34.995,40.787,31.536,34.738,37.130,41.848,31.280,36.438,0.000
2025-11-12 12:00:00,33.952,41.174,31.556,34.057,34.470,40.498,31.724,34.227,37.130,41.515,31.485,35.897,0.000
2025-11-12 13:00:00,34.820,41.415,31.685,33.973,34.470,40.716,31.856,34.147,37.130,41.730,31.602,35.804,0.000
2025-11-12 14:00:00,34.645,41.450,31.667,33.761,34.470,40.736,31.842,33.927,36.950,41.738,31.577,35.573,0.000
2025-11-12 15:00:00,34.820,41.148,31.718,33.362,34.470,40.425,31.899,33.509,36.590,41.416,31.618,35.145,0.000
2025-11-12 16:00:00,34.995,40.124,31.765,32.813,34.645,39.402,31.954,32.927,36.590,40.404,31.647,34.573,0.000
2025-11-12 17:00:00,34.470,41.287,31.603,33.119,35.170,40.545,31.787,33.235,36.590,41.524,31.507,34.873,0.000
2025-11-12 18:00:00,34.470,39.083,31.726,33.353,35.170,38.367,31.908,33.469,36.590,39.319,31.620,35.092,0.000
2025-11-12 19:00:00,34.470,38.929,31.675,32.964,35.170,38.215,31.852,33.056,36.590,39.160,31.554,34.693,0.000
2025-11-12 20:00:00,34.470,38.145,31.662,32.928,35.525,37.464,31.831,32.974,36.590,38.411,31.508,34.654,0.000
2025-11-12 21:00:00,34.645,37.790,31.571,32.605,35.880,37.110,31.744,32.633,36.590,38.066,31.438,34.322,0.000
2025-11-12 22:00:00,35.170,38.911,32.463,33.046,35.880,38.179,32.642,32.986,36.590,39.299,32.217,34.851,0.000
2025-11-12 23:00:00,35.170,40.083,32.915,32.339,35.880,39.389,33.100,32.217,36.590,40.500,32.688,34.140,0.000
2025-11-13 00:00:00,35.170,40.169,33.537,32.991,36.412,39.490,33.745,32.765,36.590,40.663,33.259,34.870,0.000
2025-11-13 01:00:00,35.525,39.246,33.735,33.319,36.590,38.659,33.933,33.115,36.590,39.808,33.453,35.222,0.000
2025-11-13 02:00:00,35.880,38.573,33.600,33.464,36.590,38.044,33.791,33.270,36.590,39.166,33.350,35.334,0.000
2025-11-13 03:00:00,35.880,37.638,33.123,33.339,37.310,37.133,33.307,33.183,36.235,38.231,32.910,35.177,0.000
2025-11-13 04:00:00,35.880,37.183,32.831,33.355,36.950,36.683,33.011,33.224,35.880,37.766,32.650,35.165,0.000
2025-11-13 05:00:00,36.412,37.111,32.924,33.207,37.130,36.602,33.103,33.011,35.880,37.739,32.682,35.016,0.000
2025-11-13 06:00:00,36.590,36.812,32.947,33.235,37.130,36.334,33.120,33.010,35.880,37.454,32.725,35.045,0.000
2025-11-13 07:00:00,36.590,36.652,32.638,33.335,37.130,36.161,32.820,33.138,35.347,37.254,32.466,35.121,0.000
2025-11-13 08:00:00,37.310,36.890,32.708,33.506,36.950,36.401,32.880,33.297,35.170,37.509,32.510,35.266,0.000
2025-11-13 09:00:00,36.950,36.897,32.442,33.674,36.590,36.387,32.617,33.497,35.170,37.451,32.291,35.408,0.000
2025-11-13 10:00:00,37.130,37.236,32.416,33.786,36.590,36.708,32.588,33.607,35.170,37.781,32.238,35.480,0.000
2025-11-13 11:00:00,37.130,37.393,32.278,33.926,36.590,36.846,32.451,33.761,34.470,37.895,32.115,35.594,0.000
2025-11-13 12:00:00,37.130,37.605,32.053,34.041,36.590,37.033,32.226,33.901,34.470,38.066,31.910,35.685,0.000
2025-11-13 13:00:00,36.950,37.841,31.922,34.010,36.590,37.251,32.095,33.864,33.952,38.288,31.771,35.635,0.000
2025-11-13 14:00:00,36.590,36.796,31.624,33.916,36.590,36.213,31.795,33.788,33.780,37.217,31.491,35.522,0.000
2025-11-13 15:00:00,36.590,33.563,31.408,34.420,36.590,33.037,31.577,34.307,33.607,34.005,31.278,36.004,0.000
2025-11-13 16:00:00,36.590,32.982,31.226,34.622,36.590,32.456,31.394,34.519,33.780,33.411,31.100,36.190,0.000
2025-11-13 17:00:00,36.590,33.279,31.109,34.003,36.590,32.730,31.276,33.906,33.607,33.677,30.985,35.564,0.000
2025-11-13 18:00:00,36.590,34.820,31.010,33.963,36.590,34.219,31.177,33.870,33.780,35.167,30.889,35.513,0.000
2025-11-13 19:00:00,36.590,35.310,30.928,32.957,36.590,34.687,31.093,32.869,33.780,35.630,30.808,34.509,0.000
2025-11-13 20:00:00,36.590,33.442,30.715,32.727,36.590,32.855,30.878,32.642,33.607,33.783,30.601,34.275,0.000
2025-11-13 21:00:00,36.590,35.422,30.572,32.552,36.235,34.776,30.732,32.470,33.263,35.708,30.461,34.096,0.000
2025-11-13 22:00:00,36.590,36.066,30.694,32.174,35.880,35.412,30.852,32.075,33.090,36.345,30.558,33.716,0.006
2025-11-13 23:00:00,36.590,35.737,30.365,31.645,35.880,35.084,30.521,31.537,32.745,36.020,30.247,33.187,0.024
2025-11-14 00:00:00,36.590,34.860,30.589,31.162,35.880,34.242,30.750,31.017,32.400,35.177,30.435,32.710,0.088
2025-11-14 01:00:00,36.590,34.688,30.704,30.891,35.347,34.091,30.865,30.729,32.065,35.047,30.531,32.452,0.000
2025-11-14 02:00:00,36.235,34.723,30.899,30.954,35.170,34.136,31.063,30.788,31.730,35.088,30.733,32.524,0.002
2025-11-14 03:00:00,35.880,34.386,30.915,30.960,35.170,33.812,31.074,30.830,31.560,34.748,30.765,32.532,0.000
2025-11-14 04:00:00,35.880,34.134,30.809,30.903,35.170,33.557,30.961,30.799,31.050,34.487,30.679,32.463,0.000
2025-11-14 05:00:00,35.880,33.956,30.799,30.821,34.470,33.376,30.941,30.727,31.050,34.300,30.673,32.371,0.000
2025-11-14 06:00:00,35.347,33.675,30.622,30.434,34.470,33.083,30.760,30.360,30.720,34.023,30.497,31.987,0.002
2025-11-14 07:00:00,35.170,33.627,30.394,30.221,33.952,33.033,30.528,30.158,30.225,33.972,30.292,31.765,0.000
2025-11-14 08:00:00,35.170,33.923,30.528,30.377,33.780,33.338,30.662,30.284,30.060,34.269,30.429,31.914,0.000
2025-11-14 09:00:00,35.170,33.709,30.535,30.451,33.607,33.127,30.663,30.373,29.730,34.045,30.447,31.997,0.000
2025-11-14 10:00:00,34.470,33.655,30.423,30.452,33.780,33.069,30.546,30.380,29.243,33.982,30.344,31.986,0.000
2025-11-14 11:00:00,34.470,33.617,30.313,30.452,33.607,33.025,30.431,30.375,29.405,33.935,30.242,31.978,0.000
2025-11-14 12:00:00,33.952,33.608,30.203,30.449,33.780,33.010,30.318,30.368,29.080,33.917,30.139,31.968,0.000
2025-11-14 13:00:00,33.780,33.614,30.097,30.427,33.780,33.012,30.209,30.343,28.917,33.917,30.038,31.940,0.000
2025-11-14 14:00:00,33.607,33.592,29.991,30.396,33.607,32.986,30.102,30.309,29.080,33.889,29.938,31.904,0.000
2025-11-14 15:00:00,33.780,33.646,29.903,30.345,33.263,33.034,30.014,30.256,29.080,33.937,29.854,31.849,0.000
2025-11-14 16:00:00,33.607,33.723,29.845,30.176,33.090,33.105,29.956,30.085,29.080,34.008,29.799,31.676,0.000
2025-11-14 17:00:00,33.780,33.813,29.773,30.120,32.745,33.189,29.883,30.028,29.080,34.092,29.731,31.616,0.000
2025-11-14 18:00:00,33.780,33.931,29.705,30.098,32.400,33.302,29.816,30.005,29.243,34.206,29.667,31.589,0.038
2025-11-14 19:00:00,33.607,34.070,29.636,30.086,32.065,33.434,29.747,29.992,29.080,34.340,29.604,31.571,0.056
2025-11-14 20:00:00,33.263,34.221,29.558,30.072,31.730,33.580,29.667,29.976,29.080,34.486,29.532,31.552,0.513
2025-11-14 21:00:00,33.090,34.378,29.468,30.052,31.560,33.731,29.576,29.956,29.080,34.639,29.451,31.528,0.768
2025-11-14 22:00:00,32.745,33.872,29.325,29.659,31.050,33.236,29.431,29.564,28.917,34.143,29.319,31.135,1.524
2025-11-14 23:00:00,32.400,32.613,29.113,29.256,31.050,32.009,29.217,29.162,28.917,32.910,29.124,30.733,0.241
2025-11-15 00:00:00,32.065,32.061,29.035,28.938,30.720,31.473,29.131,28.843,28.755,32.367,29.043,30.406,0.091
2025-11-15 01:00:00,31.730,31.932,29.051,28.876,30.225,31.347,29.140,28.790,29.567,32.241,29.067,30.347,0.001
2025-11-15 02:00:00,31.560,31.798,29.033,28.786,30.060,31.216,29.118,28.706,29.567,32.112,29.055,30.258,0.022
2025-11-15 03:00:00,31.050,31.661,29.038,28.783,29.730,31.086,29.116,28.706,29.730,31.979,29.074,30.258,0.000
2025-11-15 04:00:00,31.050,31.502,29.022,28.768,29.243,30.933,29.093,28.693,30.390,31.826,29.067,30.243,0.000
2025-11-15 05:00:00,30.720,31.374,28.990,28.749,29.405,30.809,29.052,28.677,30.225,31.702,29.045,30.224,0.007
2025-11-15 06:00:00,30.225,31.234,28.950,28.727,29.080,30.675,29.004,28.656,29.730,31.568,29.015,30.198,0.000
2025-11-15 07:00:00,30.060,31.134,28.900,28.722,28.917,30.579,28.947,28.652,29.730,31.473,28.975,30.190,0.000
2025-11-15 08:00:00,29.730,31.021,28.846,28.699,29.080,30.470,28.885,28.632,29.730,31.366,28.930,30.165,0.015
2025-11-15 09:00:00,29.243,30.841,28.787,28.666,29.080,30.297,28.819,28.602,29.730,31.193,28.879,30.130,0.010
2025-11-15 10:00:00,29.405,30.795,28.724,28.663,29.080,30.253,28.749,28.602,29.730,31.151,28.822,30.124,0.000
2025-11-15 11:00:00,29.080,30.785,28.652,28.673,29.080,30.243,28.672,28.615,29.405,31.142,28.756,30.134,0.000
2025-11-15 12:00:00,28.917,30.826,28.570,28.700,29.243,30.283,28.585,28.645,28.917,31.183,28.678,30.160,0.009
2025-11-15 13:00:00,29.080,30.907,28.482,28.715,29.080,30.361,28.493,28.663,28.593,31.262,28.595,30.175,0.004
2025-11-15 14:00:00,29.080,31.048,28.388,28.727,29.080,30.497,28.395,28.678,28.430,31.400,28.504,30.185,0.000
2025-11-15 15:00:00,29.080,31.219,28.288,28.748,29.080,30.662,28.292,28.703,27.950,31.566,28.406,30.205,0.008
2025-11-15 16:00:00,29.080,32.507,28.167,28.863,28.917,31.908,28.167,28.822,27.632,32.812,28.288,30.315,0.000
2025-11-15 17:00:00,29.243,31.678,28.055,28.242,28.917,31.099,28.051,28.209,27.790,32.000,28.177,29.700,0.000
2025-11-15 18:00:00,29.080,31.290,27.951,28.149,28.755,30.723,27.944,28.121,27.790,31.624,28.074,29.605,0.006
2025-11-15 19:00:00,29.080,31.269,27.853,28.106,29.567,30.703,27.842,28.084,27.160,31.605,27.976,29.564,0.019
2025-11-15 20:00:00,29.080,30.992,27.745,28.114,29.567,30.435,27.730,28.096,26.845,31.338,27.869,29.572,0.006
2025-11-15 21:00:00,28.917,30.767,27.637,28.039,29.730,30.217,27.619,28.024,27.160,31.121,27.761,29.498,0.011
2025-11-15 22:00:00,28.917,30.375,27.534,27.916,30.390,29.838,27.512,27.905,26.530,30.742,27.658,29.377,0.000
2025-11-15 23:00:00,28.755,30.379,27.455,27.910,30.225,29.842,27.430,27.901,26.530,30.747,27.578,29.372,0.000
2025-11-16 00:00:00,29.567,30.279,27.401,27.708,29.730,29.746,27.372,27.707,26.530,30.644,27.510,29.164,0.000
2025-11-16 01:00:00,29.567,30.129,27.394,27.605,29.730,29.601,27.363,27.621,26.530,30.497,27.501,29.068,0.000
2025-11-16 02:00:00,29.730,30.029,27.389,27.563,29.730,29.505,27.357,27.592,26.530,30.399,27.494,29.029,0.000
2025-11-16 03:00:00,30.390,29.970,27.379,27.561,29.730,29.448,27.347,27.600,26.530,30.342,27.483,29.031,0.000
2025-11-16 04:00:00,30.225,29.921,27.366,27.566,29.730,29.401,27.334,27.612,26.530,30.293,27.469,29.036,0.000
2025-11-16 05:00:00,29.730,29.840,27.349,27.563,29.405,29.322,27.316,27.614,26.220,30.214,27.450,29.033,0.020
2025-11-16 06:00:00,29.730,29.734,27.327,27.532,28.917,29.219,27.294,27.587,26.530,30.111,27.428,29.001,0.000
2025-11-16 07:00:00,29.730,29.672,27.307,27.542,28.593,29.159,27.274,27.599,26.530,30.050,27.408,29.008,0.000
2025-11-16 08:00:00,29.730,29.606,27.283,27.553,28.430,29.094,27.250,27.611,26.220,29.986,27.383,29.017,0.000
2025-11-16 09:00:00,29.730,29.530,27.260,27.577,27.950,29.020,27.227,27.634,26.530,29.912,27.360,29.039,0.000
2025-11-16 10:00:00,29.405,29.468,27.238,27.612,27.632,28.959,27.204,27.668,26.845,29.851,27.337,29.073,0.000
2025-11-16 11:00:00,28.917,29.404,27.213,27.651,27.790,28.897,27.180,27.704,26.532,29.789,27.313,29.109,0.000
2025-11-16 12:00:00,28.593,29.345,27.191,27.703,27.790,28.839,27.157,27.753,26.220,29.732,27.291,29.158,0.000
2025-11-16 13:00:00,28.430,29.291,27.169,27.762,27.160,28.787,27.135,27.809,26.065,29.681,27.269,29.214,0.000
2025-11-16 14:00:00,27.950,29.245,27.148,27.827,26.845,28.742,27.114,27.871,26.530,29.636,27.249,29.276,0.000
2025-11-16 15:00:00,27.632,29.210,27.129,27.895,27.160,28.708,27.095,27.936,26.065,29.603,27.231,29.340,0.000
2025-11-16 16:00:00,27.790,29.185,27.111,27.960,26.530,28.683,27.076,27.998,25.600,29.579,27.213,29.402,0.000
2025-11-16 17:00:00,27.790,29.172,27.093,28.022,26.530,28.670,27.058,28.057,25.600,29.567,27.195,29.459,0.018
2025-11-16 18:00:00,27.160,29.191,27.074,28.023,26.530,28.688,27.038,28.055,25.755,29.584,27.177,29.457,0.020
2025-11-16 19:00:00,26.845,29.106,27.060,28.036,26.530,28.606,27.024,28.066,25.910,29.502,27.163,29.467,0.141
2025-11-16 20:00:00,27.160,29.040,27.047,28.076,26.530,28.542,27.010,28.104,25.910,29.440,27.151,29.504,0.516
2025-11-16 21:00:00,26.530,28.946,27.036,28.117,26.530,28.451,26.999,28.142,25.600,29.350,27.140,29.542,1.252
2025-11-16 22:00:00,26.530,28.861,27.128,28.184,26.530,28.376,27.092,28.205,25.290,29.276,27.211,29.614,0.206
2025-11-16 23:00:00,26.530,28.790,27.230,28.131,26.220,28.329,27.206,28.126,25.290,29.246,27.275,29.584,0.098
2025-11-17 00:00:00,26.530,29.183,27.975,28.401,26.530,28.776,27.949,28.359,25.138,29.726,27.885,29.945,0.048
2025-11-17 01:00:00,26.530,28.705,27.689,28.364,26.530,28.303,27.692,28.331,24.680,29.219,27.726,29.898,0.025
2025-11-17 02:00:00,26.530,28.602,27.698,28.496,26.220,28.191,27.708,28.478,24.680,29.111,27.752,30.003,0.081
2025-11-17 03:00:00,26.530,28.536,27.696,28.589,26.530,28.119,27.702,28.568,24.680,29.034,27.766,30.076,0.124
2025-11-17 04:00:00,26.220,28.506,27.641,28.703,26.845,28.080,27.642,28.680,24.680,28.991,27.720,30.171,0.155
2025-11-17 05:00:00,26.530,28.501,27.573,28.837,26.532,28.066,27.569,28.813,24.680,28.974,27.659,30.291,0.044
2025-11-17 06:00:00,26.530,28.541,27.535,29.013,26.220,28.100,27.531,28.986,24.680,29.004,27.620,30.459,0.000
2025-11-17 07:00:00,26.220,28.593,27.442,29.137,26.065,28.143,27.434,29.111,24.680,29.044,27.536,30.573,0.001
2025-11-17 08:00:00,26.530,28.668,27.368,29.255,26.530,28.209,27.358,29.230,24.680,29.108,27.464,30.682,0.000
2025-11-17 09:00:00,26.845,28.765,27.296,29.357,26.065,28.297,27.287,29.332,24.680,29.194,27.393,30.776,0.012
2025-11-17 10:00:00,26.532,28.879,27.219,29.443,25.600,28.402,27.214,29.419,24.680,29.298,27.317,30.855,0.003
2025-11-17 11:00:00,26.220,29.017,27.140,29.516,25.600,28.531,27.141,29.493,24.680,29.427,27.238,30.922,0.001
2025-11-17 12:00:00,26.065,29.182,27.063,29.565,25.755,28.687,27.071,29.543,24.680,29.583,27.160,30.967,0.020
2025-11-17 13:00:00,26.530,29.345,26.987,29.627,25.910,28.840,27.004,29.606,24.530,29.737,27.084,31.025,0.014
2025-11-17 14:00:00,26.065,29.531,26.921,29.681,25.910,29.017,26.947,29.661,24.680,29.915,27.017,31.076,0.034
2025-11-17 15:00:00,25.600,29.521,26.864,29.685,25.600,29.006,26.898,29.667,24.833,29.905,26.959,31.078,0.000
2025-11-17 16:00:00,25.600,29.774,26.816,29.733,25.290,29.248,26.857,29.717,25.290,30.149,26.911,31.124,0.015
2025-11-17 17:00:00,25.755,29.929,26.779,29.550,25.290,29.395,26.826,29.535,25.290,30.297,26.873,30.942,0.010
2025-11-17 18:00:00,25.910,29.460,27.105,29.194,25.138,28.977,27.161,29.132,25.290,29.915,27.122,30.643,0.000
2025-11-17 19:00:00,25.910,30.099,27.645,28.750,24.680,29.636,27.693,28.645,25.290,30.597,27.594,30.248,0.000
2025-11-17 20:00:00,25.600,30.778,29.380,31.074,24.680,30.413,29.284,30.886,25.445,31.531,29.078,32.732,0.003
2025-11-17 21:00:00,25.290,31.106,30.175,33.625,24.680,30.769,30.061,33.383,25.910,32.046,29.842,35.496,0.012
2025-11-17 22:00:00,25.290,31.732,31.858,38.782,24.680,31.415,31.760,39.094,25.910,32.774,31.495,41.561,0.001
2025-11-17 23:00:00,25.138,30.666,29.949,37.470,24.680,30.412,29.997,37.743,25.910,31.621,29.870,40.201,0.021
2025-11-18 00:00:00,24.680,30.467,28.651,35.628,24.680,30.229,28.754,35.971,25.910,31.343,28.671,38.160,0.550
2025-11-18 01:00:00,24.680,30.162,28.069,34.170,24.680,29.910,28.192,34.387,25.910,30.943,28.172,36.389,0.016
2025-11-18 02:00:00,24.680,30.086,27.950,34.266,24.680,29.802,28.071,34.452,26.065,30.848,28.052,36.471,0.000
2025-11-18 03:00:00,24.680,29.797,28.125,34.011,24.680,29.498,28.248,34.122,25.445,30.506,28.229,36.097,0.000
2025-11-18 04:00:00,24.680,29.644,28.510,34.100,24.680,29.320,28.625,34.158,25.910,30.315,28.586,36.135,0.000
2025-11-18 05:00:00,24.680,29.527,29.045,34.089,24.680,29.179,29.145,34.087,26.065,30.172,29.065,36.086,0.000
2025-11-18 06:00:00,24.680,29.111,29.636,34.060,24.680,28.751,29.733,34.035,25.755,29.717,29.624,36.020,0.000
2025-11-18 07:00:00,24.680,28.659,30.233,34.066,24.530,28.290,30.335,34.028,25.290,29.242,30.186,35.993,0.000
2025-11-18 08:00:00,24.680,28.320,30.468,33.674,24.680,27.937,30.581,33.653,25.290,28.889,30.390,35.604,0.000
2025-11-18 09:00:00,24.680,28.229,30.645,33.418,24.833,27.841,30.764,33.363,25.445,28.775,30.583,35.313,0.008
2025-11-18 10:00:00,24.680,28.353,30.977,33.190,25.290,27.944,31.112,33.134,25.290,28.868,30.896,35.027,0.000
2025-11-18 11:00:00,24.680,28.569,31.223,33.057,25.290,28.140,31.372,33.003,25.290,29.060,31.132,34.868,0.000
2025-11-18 12:00:00,24.530,28.868,31.518,32.811,25.290,28.422,31.672,32.771,25.910,29.341,31.414,34.603,0.017
2025-11-18 13:00:00,24.680,28.982,31.345,32.397,25.290,28.521,31.505,32.350,26.220,29.435,31.248,34.153,0.000
2025-11-18 14:00:00,24.833,29.184,31.331,32.076,25.445,28.708,31.496,32.033,26.220,29.615,31.230,33.795,0.000
2025-11-18 15:00:00,25.290,29.489,31.477,31.733,25.910,29.000,31.642,31.705,26.220,29.905,31.373,33.444,0.000
2025-11-18 16:00:00,25.290,29.526,31.271,31.366,25.910,29.028,31.439,31.333,26.375,29.928,31.165,33.042,0.000
2025-11-18 17:00:00,25.290,29.756,31.200,31.110,25.910,29.245,31.370,31.079,27.003,30.143,31.095,32.770,0.033
2025-11-18 18:00:00,25.290,29.981,31.193,30.892,25.910,29.465,31.363,30.851,27.003,30.361,31.073,32.540,0.072
2025-11-18 19:00:00,25.445,29.637,30.690,30.125,25.910,29.132,30.850,30.090,27.003,30.027,30.603,31.784,0.583
2025-11-18 20:00:00,27.317,27.321,29.884,29.448,27.475,26.930,30.007,29.549,29.080,28.147,29.703,31.566,0.016
2025-11-18 21:00:00,27.475,28.536,32.854,33.816,27.790,28.169,32.892,34.289,29.080,29.446,32.663,36.461,0.017
2025-11-18 22:00:00,27.790,28.531,30.728,32.414,27.475,28.269,30.899,32.517,28.917,29.481,30.743,34.726,0.007
2025-11-18 23:00:00,27.790,27.787,29.751,31.017,27.790,27.566,29.935,31.121,28.755,28.729,29.838,33.228,0.245
2025-11-19 00:00:00,27.790,27.532,29.502,30.296,27.950,27.314,29.690,30.344,28.430,28.444,29.618,32.377,0.589
2025-11-19 01:00:00,27.475,27.134,29.254,30.082,27.950,26.922,29.434,30.146,28.430,28.023,29.368,32.105,0.733
2025-11-19 02:00:00,27.790,27.303,29.589,30.508,28.430,27.092,29.743,30.475,28.430,28.239,29.605,32.506,0.382
2025-11-19 03:00:00,27.475,26.992,29.252,29.813,28.430,26.766,29.427,29.811,28.430,27.949,29.277,31.856,0.023
2025-11-19 04:00:00,27.790,28.144,29.488,30.710,28.430,27.893,29.649,30.826,28.430,29.075,29.524,32.962,0.010
2025-11-19 05:00:00,27.950,28.057,28.141,29.979,28.430,27.828,28.300,30.105,28.270,28.926,28.240,32.046,0.017
2025-11-19 06:00:00,27.950,27.771,28.355,30.146,28.430,27.546,28.502,30.223,28.110,28.594,28.454,32.099,0.010
2025-11-19 07:00:00,28.430,27.415,28.964,30.401,28.593,27.189,29.102,30.455,28.110,28.221,29.019,32.316,0.020
2025-11-19 08:00:00,28.430,27.050,29.601,30.476,28.917,26.821,29.732,30.516,28.430,27.836,29.615,32.351,0.010
2025-11-19 09:00:00,28.430,26.773,29.990,30.428,28.755,26.539,30.114,30.465,28.110,27.548,29.974,32.296,0.011
2025-11-19 10:00:00,28.430,26.542,30.506,30.311,28.593,26.299,30.634,30.347,28.430,27.295,30.466,32.117,0.010
2025-11-19 11:00:00,28.430,26.482,30.953,30.287,29.080,26.231,31.086,30.331,27.950,27.221,30.885,32.062,0.012
2025-11-19 12:00:00,28.593,26.530,31.528,30.403,29.080,26.281,31.664,30.416,27.632,27.279,31.400,32.164,0.016
2025-11-19 13:00:00,28.917,26.387,31.519,30.045,29.080,26.135,31.664,30.051,27.790,27.131,31.398,31.775,0.000
2025-11-19 14:00:00,28.755,26.273,31.111,29.314,29.080,26.002,31.259,29.314,27.475,27.033,31.007,31.032,0.017
2025-11-19 15:00:00,28.593,26.193,30.886,29.066,29.080,25.927,31.036,29.070,27.632,26.921,30.795,30.730,0.025
2025-11-19 16:00:00,29.080,26.527,31.115,29.083,28.917,26.255,31.278,29.074,28.430,27.259,31.001,30.748,0.011
2025-11-19 17:00:00,29.080,26.515,30.987,28.883,28.755,26.242,31.150,28.888,27.950,27.234,30.886,30.551,0.010
