timestamp,Q_obs_1h,Q_pred_Base_1h,Q_pred_Base_Fixed_1h,Q_pred_Manning_1h,Q_obs_6h,Q_pred_Base_6h,Q_pred_Base_Fixed_6h,Q_pred_Manning_6h,Q_obs_24h,Q_pred_Base_24h,Q_pred_Base_Fixed_24h,Q_pred_Manning_24h,P_mean,Q_pred_Lumped_1h,Q_pred_Lumped_6h,Q_pred_Lumped_24h
2025-11-02 06:00:00,20.6,37.906,31.676,44.996,21.73,37.775,31.885,45.564,52.702,38.837,31.627,48.255,0.005,38.81065,39.01473,38.748035
2025-11-02 07:00:00,20.46,37.435,31.516,45.912,22.6,37.284,31.758,46.411,53.693,38.292,31.492,49.132,0.0,38.929665,39.131058,38.867897
2025-11-02 08:00:00,20.74,37.6,31.427,47.224,23.483,37.43,31.672,47.74,55.193,38.383,31.439,50.43,0.002,38.967495,39.166954,38.90476
2025-11-02 09:00:00,21.16,39.116,32.348,50.045,24.683,38.924,32.596,50.427,56.46,39.893,32.286,53.239,0.012,39.072067,39.26906,39.008453
2025-11-02 10:00:00,21.302,40.251,32.836,51.271,25.91,40.039,33.114,51.702,57.225,40.954,32.776,54.549,0.002,39.11148,39.307182,39.046368
2025-11-02 11:00:00,21.73,41.27,32.743,50.483,27.635,41.017,33.021,50.999,57.225,41.822,32.758,53.589,0.002,39.030178,39.22528,38.96232
2025-11-02 12:00:00,22.6,43.177,32.675,50.234,29.57,42.839,32.934,50.798,57.225,43.574,32.694,53.203,0.0,38.91569,39.110283,38.844254
2025-11-02 13:00:00,23.483,45.071,32.574,49.845,32.068,44.624,32.822,50.357,57.735,45.278,32.623,52.661,0.002,38.770634,38.9652,38.69522
2025-11-02 14:00:00,24.683,46.963,32.375,49.455,34.472,46.393,32.61,49.932,57.735,46.973,32.437,52.145,0.002,38.594887,38.789585,38.515102
2025-11-02 15:00:00,25.91,48.958,32.207,49.545,36.955,48.271,32.439,49.958,57.225,48.832,32.26,52.18,0.016,38.433205,38.62811,38.349037
2025-11-02 16:00:00,27.635,50.307,32.172,49.491,39.143,49.553,32.391,49.866,56.46,50.038,32.245,52.025,2.09,38.22089,38.41638,38.13194
2025-11-02 17:00:00,29.57,51.795,32.267,49.33,41.382,50.975,32.467,49.659,55.445,51.422,32.321,51.761,1.236,37.987606,38.18367,37.893658
2025-11-02 18:00:00,32.068,58.147,38.73,59.924,43.29,57.142,38.757,61.534,54.19,57.973,38.427,63.714,0.108,40.387615,40.560055,40.315723
2025-11-02 19:00:00,34.472,55.91,37.549,60.966,45.23,54.877,37.666,62.722,52.95,55.782,37.315,64.848,0.01,41.379326,41.55265,41.328194
2025-11-02 20:00:00,36.955,53.81,35.409,62.715,46.81,52.951,35.589,64.179,51.96,53.738,35.428,66.564,0.109,41.56018,41.730843,41.51377
2025-11-02 21:00:00,39.143,50.606,33.388,58.874,48.53,49.785,33.566,59.974,50.748,50.531,33.518,61.942,0.068,41.337517,41.507896,41.287613
2025-11-02 22:00:00,41.382,48.686,32.959,57.113,50.02,47.825,33.119,58.115,49.778,48.597,33.037,59.791,0.047,41.00536,41.17582,40.948605
2025-11-02 23:00:00,43.29,46.824,33.173,57.139,51.232,45.971,33.315,58.012,48.79,46.754,33.233,59.628,0.008,40.6389,40.810585,40.574257
2025-11-03 00:00:00,45.23,45.179,33.158,58.514,52.702,44.341,33.283,59.284,47.61,45.134,33.15,60.766,0.026,40.32312,40.51177,40.27091
2025-11-03 01:00:00,46.81,43.304,33.946,58.261,53.693,42.496,34.069,58.876,46.81,43.258,33.874,60.261,0.029,40.219784,40.413486,40.174946
2025-11-03 02:00:00,48.53,42.982,34.623,59.087,55.193,42.164,34.769,59.646,46.015,42.939,34.484,60.995,0.015,40.23501,40.42989,40.193092
2025-11-03 03:00:00,50.02,42.331,35.199,58.746,56.46,41.534,35.366,59.165,45.035,42.285,35.046,60.484,0.002,40.25209,40.44725,40.211136
2025-11-03 04:00:00,51.232,42.586,35.704,59.63,57.225,41.785,35.895,59.942,44.255,42.535,35.526,61.193,0.0,40.266197,40.4609,40.224686
2025-11-03 05:00:00,52.702,41.874,36.066,59.08,57.225,41.079,36.276,59.298,43.29,41.823,35.874,60.569,0.008,40.263718,40.457577,40.22095
2025-11-03 06:00:00,53.693,41.795,36.312,58.972,57.225,40.998,36.532,59.101,42.52,41.741,36.109,60.364,0.009,40.245205,40.43859,40.201027
2025-11-03 07:00:00,55.193,41.416,36.466,58.683,57.735,40.617,36.691,58.729,41.76,41.36,36.257,59.994,0.0,40.20637,40.399124,40.160084
2025-11-03 08:00:00,56.46,41.329,36.407,59.239,57.735,40.512,36.632,59.253,41.0,41.27,36.184,60.497,0.002,40.16929,40.361168,40.120457
2025-11-03 09:00:00,57.225,40.484,36.316,58.02,57.225,39.688,36.532,57.949,40.438,40.427,36.109,59.209,0.002,40.083485,40.27519,40.031986
2025-11-03 10:00:00,57.225,40.128,36.248,57.797,56.46,39.333,36.458,57.661,39.325,40.075,36.037,58.899,0.0,39.97625,40.167503,39.921307
2025-11-03 11:00:00,57.225,39.75,36.135,57.484,55.445,38.957,36.339,57.287,38.955,39.703,35.924,58.514,0.002,39.84928,40.040466,39.790703
2025-11-03 12:00:00,57.735,39.345,35.99,57.209,54.19,38.554,36.188,56.955,38.04,39.306,35.78,58.171,0.0,39.696785,39.88795,39.634075
2025-11-03 13:00:00,37.31,32.622,31.705,40.064,35.17,32.096,31.892,39.654,30.39,33.134,31.542,41.706,0.0,36.165264,36.378216,36.05254
2025-11-03 14:00:00,37.13,32.446,31.892,40.051,34.47,31.957,32.061,39.645,30.39,32.961,31.746,41.69,0.0,36.062115,36.274715,35.94677
2025-11-03 15:00:00,36.59,33.34,33.681,40.637,34.125,32.817,33.88,40.081,30.225,34.008,33.382,42.298,0.0,36.24913,36.45929,36.133034
2025-11-03 16:00:00,35.88,35.034,36.4,43.11,33.78,34.584,36.437,42.489,30.39,35.89,35.861,45.051,0.0,37.136066,37.339203,37.026237
2025-11-03 17:00:00,35.347,38.967,37.524,48.18,33.435,38.599,37.621,47.766,30.39,39.955,36.976,50.769,0.0,39.6295,39.812317,39.545578
2025-11-03 18:00:00,35.17,42.591,36.79,53.649,33.09,42.236,36.967,53.92,30.39,43.684,36.419,57.032,0.022,42.23124,42.396904,42.18684
2025-11-03 19:00:00,34.47,39.467,33.045,50.456,32.745,39.181,33.332,50.402,30.39,40.389,32.974,53.241,0.008,42.46875,42.63837,42.43824
2025-11-03 20:00:00,34.125,38.283,32.952,49.77,32.4,37.999,33.289,49.744,30.39,39.133,32.885,52.382,0.003,42.368843,42.534256,42.336575
2025-11-03 21:00:00,33.78,39.28,34.739,50.304,32.4,38.999,35.013,50.201,30.39,40.261,34.478,52.834,0.0,42.661983,42.82099,42.6308
2025-11-03 22:00:00,33.435,38.521,34.222,49.067,32.4,38.241,34.593,49.028,30.39,39.441,34.116,51.736,0.0,42.624275,42.782906,42.59108
2025-11-03 23:00:00,33.09,39.421,34.033,49.771,32.232,39.096,34.367,50.059,30.39,40.352,33.892,52.794,0.0,42.650932,42.807026,42.614925
2025-11-04 00:00:00,32.745,39.011,33.244,47.878,31.73,38.686,33.622,47.921,30.39,39.869,33.218,50.473,0.0,42.566986,42.739647,42.548073
2025-11-04 01:00:00,32.4,38.492,33.398,47.78,31.73,38.172,33.757,47.861,31.05,39.275,33.378,50.312,0.001,42.56257,42.739857,42.55364
2025-11-04 02:00:00,32.4,38.918,34.232,48.198,31.56,38.55,34.584,48.172,31.05,39.767,34.098,50.659,0.0,42.879402,43.0553,42.877846
2025-11-04 03:00:00,32.4,39.49,35.243,48.766,31.39,39.171,35.541,48.623,31.56,40.384,35.002,51.206,0.0,43.27189,43.445442,43.277126
2025-11-04 04:00:00,32.232,39.117,35.234,47.71,31.05,38.782,35.539,47.755,32.065,39.891,35.019,50.241,0.0,43.429962,43.60257,43.438057
2025-11-04 05:00:00,31.73,39.381,35.437,47.469,30.885,38.996,35.742,47.453,32.232,40.102,35.199,49.874,0.002,43.55728,43.72795,43.566227
2025-11-04 06:00:00,31.73,39.861,35.67,47.336,30.72,39.428,35.982,47.362,32.572,40.466,35.47,49.697,0.0,43.588875,43.758568,43.59699
2025-11-04 07:00:00,31.56,40.681,35.958,47.272,30.39,40.174,36.281,47.295,33.09,41.191,35.741,49.559,0.0,43.59583,43.76431,43.602028
2025-11-04 08:00:00,31.39,41.34,36.156,47.182,30.39,40.757,36.49,47.194,33.78,41.752,35.937,49.409,0.0,43.571785,43.739365,43.575302
2025-11-04 09:00:00,31.05,41.872,36.31,47.125,30.225,41.216,36.65,47.125,33.78,42.191,36.094,49.299,0.0,43.51866,43.685432,43.518917
2025-11-04 10:00:00,30.885,42.323,36.497,47.134,30.39,41.605,36.842,47.128,33.952,42.56,36.28,49.258,0.0,43.43116,43.597946,43.42777
2025-11-04 11:00:00,30.72,42.643,36.679,47.158,30.39,41.881,37.026,47.148,34.298,42.813,36.461,49.233,0.0,43.316868,43.483498,43.309242
2025-11-04 12:00:00,30.39,42.804,36.84,47.134,30.39,42.019,37.187,47.12,34.47,42.924,36.621,49.157,0.016,43.172077,43.338905,43.15982
2025-11-04 13:00:00,30.39,42.853,36.975,47.033,30.39,42.057,37.32,47.018,35.17,42.935,36.755,49.003,0.0,42.997612,43.164642,42.979813
2025-11-04 14:00:00,30.225,43.865,37.165,47.501,30.39,43.032,37.515,47.375,35.347,43.954,36.904,49.509,0.0,42.85038,43.017464,42.82763
2025-11-04 15:00:00,30.39,50.447,41.413,52.018,30.39,49.544,41.574,51.687,36.235,50.81,40.77,54.376,0.015,44.326263,44.47695,44.32007
2025-11-04 16:00:00,30.39,53.248,40.839,59.004,30.39,52.551,40.928,59.174,36.95,53.882,40.389,62.469,0.0,46.442513,46.574802,46.468857
2025-11-04 17:00:00,30.39,50.427,40.372,59.104,30.39,49.955,40.523,59.443,37.31,51.199,39.928,62.516,0.057,47.41427,47.541973,47.461617
2025-11-04 18:00:00,30.39,51.271,42.003,57.772,30.39,50.853,42.222,58.201,37.675,52.156,41.58,61.145,1.638,48.203915,48.321556,48.26505
2025-11-04 19:00:00,30.39,50.411,42.01,56.259,31.05,50.192,42.297,56.423,38.04,51.327,41.796,59.299,0.099,48.39143,48.507088,48.456604
2025-11-04 20:00:00,30.39,52.14,47.016,56.944,31.05,51.956,47.33,56.996,38.04,53.203,46.578,59.798,0.036,49.33073,49.431664,49.40761
2025-11-04 21:00:00,30.39,56.302,48.076,60.161,31.56,56.15,48.374,60.604,38.04,57.517,47.663,63.703,0.356,50.363052,50.452106,50.455063
2025-11-04 22:00:00,30.39,58.379,47.033,60.281,32.065,58.24,47.306,60.757,38.405,59.564,46.689,63.814,1.767,51.055084,51.137535,51.159103
2025-11-04 23:00:00,30.39,58.513,46.267,57.413,32.232,58.426,46.633,57.915,38.77,59.693,46.028,60.693,1.966,51.380417,51.459354,51.489117
2025-11-05 00:00:00,38.77,67.758,55.824,59.97,40.25,66.856,56.032,59.39,44.84,67.625,55.674,61.725,0.0,52.312614,52.42884,52.42288
2025-11-05 01:00:00,39.325,66.512,54.347,59.501,40.25,65.636,54.562,59.058,44.645,66.352,54.233,61.04,0.0,52.30256,52.425934,52.425808
2025-11-05 02:00:00,39.325,65.265,53.433,59.532,40.812,64.406,53.638,59.095,43.868,65.125,53.325,60.945,0.002,52.434036,52.55899,52.56318
2025-11-05 03:00:00,39.325,63.684,52.49,59.543,41.19,62.838,52.683,59.087,43.097,63.573,52.402,60.836,0.002,52.606735,52.73181,52.73973
2025-11-05 04:00:00,39.695,62.226,51.811,59.774,41.76,61.385,51.992,59.285,43.097,62.147,51.732,60.974,0.0,52.77745,52.901295,52.912155
2025-11-05 05:00:00,40.25,60.714,51.092,59.821,42.14,59.874,51.257,59.32,42.14,60.658,51.022,60.945,0.0,52.926052,53.04838,53.06163
2025-11-05 06:00:00,40.25,59.372,50.524,59.878,42.333,58.531,50.676,59.356,42.14,59.342,50.46,60.928,0.061,53.04913,53.17006,53.184853
2025-11-05 07:00:00,40.812,57.998,49.915,59.903,43.097,57.168,50.058,59.379,41.95,57.99,49.848,60.88,0.166,53.126324,53.24572,53.260777
2025-11-05 08:00:00,41.19,57.0,49.583,60.036,44.06,56.164,49.719,59.502,41.76,57.014,49.513,60.956,0.032,53.175537,53.29354,53.308002
2025-11-05 09:00:00,41.76,56.303,49.301,59.973,44.645,55.461,49.432,59.406,42.52,56.357,49.229,60.873,0.0,53.204323,53.321068,53.334385
2025-11-05 10:00:00,42.14,55.355,48.914,59.883,44.84,54.513,49.039,59.315,42.33,55.409,48.846,60.735,0.0,53.177086,53.29279,53.30347
2025-11-05 11:00:00,42.333,54.712,48.673,59.811,44.84,53.868,48.793,59.25,42.52,54.779,48.604,60.617,0.0,53.09776,53.21306,53.21977
2025-11-05 12:00:00,43.097,54.115,48.416,59.59,45.425,53.272,48.533,59.044,42.33,54.19,48.345,60.35,0.01,52.972973,53.08783,53.08927
2025-11-05 13:00:00,44.06,53.716,48.28,59.345,45.425,52.867,48.394,58.804,42.33,53.801,48.207,60.067,0.006,52.809513,52.92443,52.919983
2025-11-05 14:00:00,44.645,53.348,48.073,58.954,45.62,52.494,48.182,58.42,42.52,53.438,48.003,59.641,0.008,52.5973,52.712166,52.700512
2025-11-05 15:00:00,44.84,52.846,47.802,58.285,45.62,52.003,47.895,57.72,42.52,52.972,47.727,58.965,0.007,52.36979,52.485107,52.46587
2025-11-05 16:00:00,44.84,58.648,51.094,68.43,45.62,57.702,51.0,68.501,42.33,59.06,50.951,70.413,0.015,54.69335,54.777412,54.820145
2025-11-05 17:00:00,45.425,63.938,58.022,72.222,45.035,62.975,57.888,72.461,41.76,64.067,57.842,74.676,0.0,56.556484,56.63308,56.70741
2025-11-05 18:00:00,45.425,62.254,54.098,65.554,44.84,61.33,54.121,65.457,41.76,62.41,53.987,67.297,0.0,56.742588,56.828117,56.894306
2025-11-05 19:00:00,45.62,60.652,52.89,63.196,44.645,59.804,52.931,63.229,41.0,60.759,52.831,64.888,0.13,56.581985,56.668266,56.72863
2025-11-05 20:00:00,45.62,61.965,54.355,65.374,43.868,61.109,54.432,65.22,40.812,62.254,54.239,67.069,0.048,56.564087,56.647537,56.703423
2025-11-05 21:00:00,45.62,61.35,53.967,63.823,43.097,60.514,54.059,63.86,40.25,61.631,53.909,65.735,0.738,56.396046,56.47854,56.53083
2025-11-05 22:00:00,45.035,60.874,53.876,62.476,43.097,60.06,53.999,62.483,40.065,61.148,53.846,64.227,0.01,56.09605,56.177322,56.22781
2025-11-05 23:00:00,44.84,59.427,53.672,61.32,42.14,58.644,53.832,61.406,39.51,59.65,53.627,62.985,0.052,55.623234,55.704075,55.75258
2025-11-06 00:00:00,44.645,58.448,53.441,60.256,42.14,57.692,53.607,60.408,38.955,58.702,53.376,61.927,0.0,55.253548,55.358364,55.395973
2025-11-06 01:00:00,43.868,57.313,52.825,59.264,41.95,56.551,53.001,59.288,38.77,57.588,52.766,60.84,0.0,55.195263,55.30789,55.347805
2025-11-06 02:00:00,43.097,56.462,52.765,58.904,41.76,55.725,52.934,58.989,38.222,56.732,52.691,60.502,0.0,55.228016,55.34407,55.384922
2025-11-06 03:00:00,43.097,55.351,52.257,58.251,42.52,54.619,52.434,58.328,38.04,55.601,52.19,59.744,0.0,55.258293,55.375942,55.416737
2025-11-06 04:00:00,42.14,54.357,51.942,57.804,42.33,53.626,52.12,57.866,37.31,54.602,51.866,59.228,0.007,55.282227,55.400032,55.44055
2025-11-06 05:00:00,42.14,53.64,51.639,57.349,42.52,52.905,51.816,57.374,37.13,53.91,51.557,58.734,0.0,55.29522,55.412594,55.45242
2025-11-06 06:00:00,41.95,53.063,51.387,56.847,42.33,52.326,51.551,56.865,36.59,53.324,51.301,58.203,0.0,55.278793,55.395382,55.43409
2025-11-06 07:00:00,41.76,52.262,50.87,56.298,42.33,51.521,51.029,56.309,36.59,52.513,50.794,57.577,0.0,55.20491,55.321022,55.35702
2025-11-06 08:00:00,42.52,51.709,50.594,55.808,42.52,50.953,50.743,55.807,36.057,51.958,50.518,57.035,0.0,55.09433,55.209892,55.242096
2025-11-06 09:00:00,42.33,51.082,50.257,55.185,42.52,50.32,50.397,55.173,35.702,51.328,50.186,56.359,0.045,54.94557,55.06061,55.088234
2025-11-06 10:00:00,42.52,50.59,49.972,54.593,42.33,49.822,50.106,54.572,35.347,50.833,49.895,55.719,0.017,54.752842,54.86757,54.88963
2025-11-06 11:00:00,42.33,50.205,49.766,54.054,41.76,49.424,49.893,54.013,34.82,50.447,49.692,55.14,0.0,54.522614,54.63721,54.653076
2025-11-06 12:00:00,42.33,49.743,49.446,53.497,41.76,48.959,49.566,53.438,33.78,49.979,49.374,54.544,0.0,54.245846,54.360664,54.368664
2025-11-06 13:00:00,42.52,49.342,49.198,53.011,41.0,48.553,49.313,52.934,33.263,49.576,49.126,54.025,0.002,53.924553,54.039963,54.03928
2025-11-06 14:00:00,42.52,48.973,48.941,52.566,40.812,48.178,49.049,52.471,32.917,49.204,48.87,53.554,0.0,53.56416,53.680275,53.67005
2025-11-06 15:00:00,42.33,48.645,48.652,52.151,40.25,47.846,48.753,52.037,33.435,48.873,48.583,53.113,0.006,53.159523,53.2766,53.256134
2025-11-06 16:00:00,41.76,48.345,48.316,51.768,40.065,47.541,48.408,51.636,34.298,48.57,48.25,52.711,0.006,52.713688,52.831867,52.800175
2025-11-06 17:00:00,41.76,48.068,47.921,51.421,39.51,47.261,48.002,51.272,34.47,48.29,47.859,52.348,0.0,52.234856,52.354893,52.311035
2025-11-06 18:00:00,41.0,47.666,47.363,50.59,38.955,46.838,47.424,50.451,33.952,47.91,47.311,51.553,0.0,51.761673,51.882713,51.82734
2025-11-06 19:00:00,40.812,47.518,46.827,50.181,38.77,46.712,46.865,50.026,33.952,47.751,46.775,51.135,0.0,51.22956,51.352776,51.28463
2025-11-06 20:00:00,40.25,47.291,46.144,50.059,38.222,46.478,46.17,49.896,34.47,47.516,46.097,51.004,0.0,50.654274,50.779835,50.697716
2025-11-06 21:00:00,40.065,47.026,45.47,49.839,38.04,46.214,45.481,49.668,34.298,47.243,45.421,50.781,0.011,50.03647,50.164562,50.06803
2025-11-06 22:00:00,39.51,46.822,44.823,49.573,37.31,46.007,44.821,49.394,33.952,47.035,44.768,50.509,0.006,49.384468,49.515396,49.403873
2025-11-06 23:00:00,38.955,46.613,44.127,49.267,37.13,45.796,44.111,49.08,33.78,46.821,44.064,50.199,0.012,48.702415,48.83631,48.709183
2025-11-07 00:00:00,38.77,46.354,43.292,48.718,36.59,45.538,43.269,48.517,33.435,46.555,43.21,49.637,0.011,48.11313,48.268997,48.131752
2025-11-07 01:00:00,38.222,46.128,42.503,48.377,36.59,45.306,42.468,48.181,32.917,46.326,42.409,49.298,0.017,47.836212,47.999374,47.863174
2025-11-07 02:00:00,38.04,45.853,41.685,48.112,36.057,45.032,41.64,47.915,32.4,46.045,41.578,49.033,0.006,47.694405,47.860367,47.72457
2025-11-07 03:00:00,37.31,45.598,40.821,47.908,35.702,44.776,40.764,47.709,32.065,45.786,40.701,48.83,0.0,47.606575,47.773388,47.63784
2025-11-07 04:00:00,37.13,45.337,39.917,47.733,35.347,44.514,39.848,47.529,31.897,45.522,39.786,48.658,0.0,47.53224,47.69887,47.563446
2025-11-07 05:00:00,36.59,45.075,38.989,47.468,34.82,44.25,38.911,47.259,31.39,45.259,38.846,48.397,0.0,47.460358,47.626114,47.490986
2025-11-07 06:00:00,36.59,44.789,38.096,47.343,33.78,43.969,38.007,47.126,31.56,44.971,37.95,48.283,0.0,47.378525,47.543053,47.407333
2025-11-07 07:00:00,36.057,44.525,37.243,47.215,33.263,43.706,37.147,46.994,32.405,44.705,37.096,48.165,0.016,47.282005,47.44563,47.309124
2025-11-07 08:00:00,35.702,44.244,36.452,47.07,32.917,43.427,36.351,46.845,33.607,44.423,36.308,48.033,0.019,47.17181,47.334297,47.196518
2025-11-07 09:00:00,35.347,43.95,35.737,46.9,33.435,43.136,35.633,46.671,34.995,44.128,35.6,47.876,0.0,47.04289,47.204437,47.064716
2025-11-07 10:00:00,34.82,43.642,35.093,46.694,34.298,42.832,34.99,46.461,36.057,43.822,34.966,47.68,0.008,46.89371,47.054344,46.91194
2025-11-07 11:00:00,33.78,43.317,34.489,46.438,34.47,42.513,34.391,46.205,37.31,43.5,34.375,47.434,0.0,46.72119,46.88114,46.735573
2025-11-07 12:00:00,33.263,43.11,33.363,46.042,33.952,42.292,33.296,45.874,38.405,43.321,33.263,47.102,0.0,46.555763,46.714638,46.565853
2025-11-07 13:00:00,32.917,42.689,32.764,45.422,33.952,41.906,32.701,45.21,40.252,42.892,32.727,46.453,0.0,46.339233,46.498154,46.344658
2025-11-07 14:00:00,33.435,42.37,32.271,45.089,34.47,41.593,32.22,44.889,42.143,42.576,32.246,46.127,0.0,46.0951,46.253902,46.09525
2025-11-07 15:00:00,34.298,42.339,32.015,44.665,34.298,41.567,31.987,44.451,44.257,42.559,31.985,45.724,0.0,45.857147,46.01575,45.85182
2025-11-07 16:00:00,34.47,41.877,31.65,44.368,33.952,41.115,31.631,44.168,45.822,42.097,31.643,45.43,0.0,45.568584,45.727524,45.557304
2025-11-07 17:00:00,33.952,41.51,30.831,44.08,33.78,40.72,30.844,43.98,47.87,41.762,30.87,45.273,0.0,45.35163,45.510254,45.335213
2025-11-07 18:00:00,33.952,43.329,34.591,55.263,33.435,42.664,34.522,55.91,50.02,43.838,34.418,57.579,0.0,47.036957,47.175827,47.039536
2025-11-07 19:00:00,34.47,41.148,32.479,51.088,32.917,40.629,32.467,51.508,50.748,41.644,32.586,53.01,0.0,47.09898,47.243965,47.108074
2025-11-07 20:00:00,34.298,39.96,31.039,48.809,32.4,39.445,31.054,49.006,51.232,40.518,31.096,50.479,0.0,46.858917,47.002872,46.863815
2025-11-07 21:00:00,33.952,40.518,31.448,51.339,32.065,40.142,31.344,51.328,51.717,41.39,31.239,53.321,0.0,47.12171,47.259624,47.12726
2025-11-07 22:00:00,33.78,41.285,34.025,50.927,31.897,40.904,33.834,50.52,51.96,42.311,33.625,52.786,0.0,49.002174,49.118244,49.03171
2025-11-07 23:00:00,33.435,41.641,37.188,51.448,31.39,41.331,37.039,50.878,51.96,42.825,36.866,53.387,0.0,51.321568,51.416534,51.38822
2025-11-08 00:00:00,32.917,41.727,39.803,50.859,31.56,41.519,39.906,50.592,51.96,42.729,39.621,52.979,0.0,51.33689,51.461807,51.436783
2025-11-08 01:00:00,32.4,42.606,41.519,51.566,32.405,42.369,41.721,51.43,51.96,43.555,41.352,53.57,0.0,51.44781,51.576004,51.563057
2025-11-08 02:00:00,32.065,42.851,42.512,51.624,33.607,42.575,42.751,51.519,51.96,43.738,42.352,53.571,0.002,51.691074,51.818703,51.81414
2025-11-08 03:00:00,31.897,42.855,42.904,51.417,34.995,42.527,43.151,51.34,51.232,43.662,42.756,53.286,0.136,51.949463,52.07531,52.07711
2025-11-08 04:00:00,31.39,42.826,43.067,51.198,36.057,42.438,43.31,51.123,50.99,43.536,42.932,52.986,0.651,52.170723,52.29431,52.30083
2025-11-08 05:00:00,31.56,42.892,43.133,51.014,37.31,42.436,43.368,50.94,50.02,43.507,43.005,52.73,0.098,52.359917,52.48091,52.490746
2025-11-08 06:00:00,32.405,43.557,43.357,50.95,38.405,43.036,43.581,50.705,49.033,44.226,43.169,52.681,0.025,52.62294,52.74078,52.755928
2025-11-08 07:00:00,33.607,44.11,44.022,51.75,40.252,43.634,44.197,51.312,48.07,44.932,43.774,53.503,0.018,53.049156,53.161705,53.186516
2025-11-08 08:00:00,34.995,43.498,43.97,51.259,42.143,42.995,44.191,51.016,47.01,44.185,43.81,53.143,0.01,53.20218,53.313843,53.340538
2025-11-08 09:00:00,36.057,43.21,43.9,51.008,44.257,42.698,44.12,50.845,46.015,43.824,43.756,52.772,1.871,53.24507,53.355503,53.381676
2025-11-08 10:00:00,37.31,43.117,43.861,50.709,45.822,42.572,44.073,50.57,45.623,43.666,43.72,52.384,1.92,53.24189,53.35115,53.3754
2025-11-08 11:00:00,38.405,43.054,43.848,50.377,47.87,42.469,44.051,50.235,45.425,43.535,43.707,51.971,0.219,53.194916,53.30338,53.324436
2025-11-08 12:00:00,40.252,43.266,44.002,49.998,50.02,42.643,44.192,49.867,45.035,43.694,43.854,51.544,0.028,53.12289,53.23077,53.247787
2025-11-08 13:00:00,42.143,43.238,43.996,49.786,50.748,42.589,44.183,49.64,45.23,43.615,43.841,51.273,0.014,52.99506,53.10252,53.11423
2025-11-08 14:00:00,44.257,43.306,43.874,49.437,51.232,42.621,44.059,49.28,45.425,43.648,43.722,50.897,0.042,52.82884,52.936417,52.941673
2025-11-08 15:00:00,45.822,43.596,43.983,49.207,51.717,42.891,44.163,49.064,45.62,43.886,43.833,50.651,0.065,52.606224,52.71448,52.712086
2025-11-08 16:00:00,47.87,44.244,44.236,49.259,51.96,43.508,44.424,49.084,45.818,44.5,44.075,50.694,0.476,52.361507,52.47033,52.459625
2025-11-08 17:00:00,50.02,44.321,44.317,49.157,51.96,43.571,44.509,49.009,46.015,44.538,44.153,50.567,0.766,52.03854,52.148705,52.128105
2025-11-08 18:00:00,50.748,44.574,44.258,48.917,51.96,43.805,44.444,48.787,46.015,44.758,44.094,50.281,0.503,51.666306,51.778152,51.74653
2025-11-08 19:00:00,51.232,46.965,45.359,50.46,51.96,46.116,45.451,50.542,45.62,47.134,45.205,52.205,0.642,51.51052,51.62135,51.584126
2025-11-08 20:00:00,51.717,47.236,44.399,49.589,51.96,46.413,44.478,49.709,45.23,47.364,44.326,51.23,0.013,51.173584,51.286552,51.239487
2025-11-08 21:00:00,51.96,55.239,57.369,64.411,51.232,54.233,57.227,64.827,44.84,54.974,56.959,67.142,0.002,51.90825,52.009563,51.98102
2025-11-08 22:00:00,51.96,55.001,53.716,61.335,50.99,54.141,53.828,61.769,44.645,54.831,53.624,63.459,0.019,51.535316,51.64444,51.603825
2025-11-08 23:00:00,51.96,56.504,55.81,60.65,50.02,55.677,55.853,61.132,44.06,56.281,55.626,62.843,0.0,51.1171,51.22701,51.17642
2025-11-09 00:00:00,51.96,55.825,54.61,57.971,49.033,55.027,54.721,58.335,44.06,55.63,54.495,59.898,0.019,50.703484,50.83595,50.777092
2025-11-09 01:00:00,51.96,55.448,54.792,56.345,48.07,54.666,54.928,56.679,44.06,55.273,54.673,58.207,0.0,50.58412,50.723385,50.667515
2025-11-09 02:00:00,51.232,55.198,54.983,55.009,47.01,54.423,55.152,55.307,43.482,55.038,54.867,56.81,0.0,50.590607,50.732166,50.678516
2025-11-09 03:00:00,50.99,54.957,55.043,53.884,46.015,54.184,55.231,54.148,43.29,54.809,54.922,55.63,0.019,50.630066,50.772118,50.720203
2025-11-09 04:00:00,50.02,54.882,55.233,52.95,45.623,54.105,55.416,53.194,42.713,54.739,55.097,54.674,0.075,50.689606,50.830868,50.780823
2025-11-09 05:00:00,49.033,54.445,54.812,51.904,45.425,53.662,54.999,52.103,42.52,54.315,54.682,53.556,0.099,50.71844,50.858643,50.80951
2025-11-09 06:00:00,48.07,54.012,54.542,50.992,45.035,53.225,54.722,51.156,41.76,53.9,54.405,52.593,0.073,50.722816,50.86203,50.813263
2025-11-09 07:00:00,47.01,53.566,54.212,50.141,45.23,52.772,54.382,50.271,41.38,53.473,54.07,51.692,0.037,50.708244,50.846035,50.79697
2025-11-09 08:00:00,46.015,53.094,53.821,49.414,45.425,52.292,53.976,49.512,40.625,53.021,53.673,50.924,0.006,50.663193,50.799923,50.749546
2025-11-09 09:00:00,45.623,52.256,52.781,48.083,45.62,51.411,52.899,48.28,39.695,52.251,52.61,49.674,0.012,50.678864,50.813065,50.76323
